TimestampMicroSeconds,X,Y
21728055567,-0.944037,-0.264949
21728087345,-0.943408,-0.265779
21728100573,-0.942114,-0.268381
21728117302,-0.940749,-0.271864
21728146586,-0.882136,-0.389155
21728162331,-0.938279,-0.277472
21728177346,-0.937360,-0.277199
21728207332,-0.931265,-0.276735
21728222330,-0.925666,-0.276619
21728235503,-0.913742,-0.270407
21728252309,-0.890661,-0.256021
21728267342,-0.819275,-0.352368
21728298383,-0.848951,-0.228077
21728312289,-0.838380,-0.218865
21728325566,-0.882923,-0.100544
21728342334,-0.821770,-0.193542
21728370543,-0.860722,-0.067081
21728387361,-0.800378,-0.169097
21728415664,-0.722988,-0.249794
21728460619,-0.652696,-0.169986
21728477323,-0.653586,-0.015215
21728492295,-0.611866,0.025754
21728505576,-0.538916,-0.050391
21728522262,-0.551808,0.110528
21728537242,-0.565110,0.233252
21728550532,-0.482964,0.090607
21728567240,-0.495775,0.189266
21728596698,-0.440264,0.124876
21728612228,-0.459162,0.225105
21728627247,-0.448338,0.234141
21728640611,-0.412042,0.147363
21728657281,-0.432714,0.248354
21728672221,-0.426302,0.255324
21728685667,-0.388173,0.169481
21728702315,-0.415755,0.266458
21728717262,-0.411873,0.270371
21728748346,-0.398967,0.280883
21728775659,-0.333875,0.196591
21728792305,-0.354980,0.303109
21728820641,-0.302505,0.219320
21728837314,-0.327557,0.317076
21728852291,-0.353464,0.413243
21728865557,-0.283565,0.229899
21728898386,-0.303962,0.321098
21728910605,-0.266627,0.231833
21728927289,-0.295423,0.319635
21728942323,-0.291787,0.320056
21728955656,-0.254562,0.231086
21728972289,-0.286382,0.318755
21728987328,-0.283896,0.317234
21729000640,-0.247703,0.225426
21729017331,-0.280044,0.319167
21729046610,-0.258062,0.263111
21729062288,-0.265225,0.283354
21729077295,-0.301343,0.379469
21729090602,-0.277426,0.306226
21729107291,-0.311281,0.402751
21729122274,-0.314734,0.412037
21729135655,-0.289501,0.335641
21729152182,-0.320962,0.426970
21729167282,-0.324375,0.435510
21729198380,-0.330160,0.450193
21729225614,-0.308853,0.376382
21729257279,-0.337835,0.461276
21729270647,-0.315722,0.383949
21729287209,-0.342054,0.469243
21729302286,-0.344412,0.473789
21729348368,-0.354320,0.487730
21729360675,-0.334294,0.424285
21729377279,-0.345798,0.431023
21729392286,-0.373794,0.498148
21729405630,-0.361604,0.434460
21729422320,-0.388996,0.498695
21729437280,-0.395306,0.498709
21729450623,-0.382397,0.440469
21729467334,-0.388604,0.443075
21729496718,-0.397520,0.445761
21729512274,-0.415808,0.496261
21729527279,-0.419490,0.493568
21729540667,-0.407031,0.441560
21729557206,-0.423303,0.485226
21729572285,-0.424904,0.481743
21729585633,-0.411378,0.434056
21729602288,-0.428032,0.476297
21729617190,-0.428705,0.474135
21729648379,-0.428820,0.469504
21729675558,-0.413654,0.419688
21729707312,-0.431221,0.462865
21729720579,-0.413025,0.414954
21729737326,-0.432169,0.462207
21729752241,-0.432258,0.461725
21729765593,-0.433127,0.462007
21729798359,-0.435608,0.459128
21729810544,-0.416027,0.395115
21729827333,-0.453813,0.503734
21729842329,-0.417820,0.393651
21729855567,-0.429463,0.501238
21729872178,-0.369778,0.493661
21729900533,-0.324236,0.431968
21729917261,-0.313605,0.481825
21729946716,-0.235441,0.365870
21729962273,-0.231175,0.415336
21729990579,-0.193655,0.406085
21730007333,-0.172649,0.398042
21730035558,-0.154178,0.389929
21730052317,-0.145388,0.387263
21730067307,-0.157224,0.439565
21730098292,-0.124085,0.382168
21730125603,-0.114951,0.376929
21730142235,-0.113508,0.371154
21730157240,-0.112097,0.365525
21730170609,-0.132162,0.334009
21730187229,-0.209963,0.232995
21730202241,-0.316875,0.129908
21730215538,-0.369630,0.000246
21730248355,-0.516942,-0.064472
21730260462,-0.558847,-0.101301
21730277267,-0.602646,-0.153782
21730292277,-0.635597,-0.191572
21730305511,-0.663041,-0.212931
21730322327,-0.686822,-0.234050
21730337264,-0.701573,-0.250052
21730367296,-0.713915,-0.278479
21730412242,-0.740537,-0.296737
21730427291,-0.749401,-0.301754
21730457194,-0.762849,-0.310023
21730472258,-0.766421,-0.311387
21730485569,-0.743860,-0.381665
21730502256,-0.775293,-0.319528
21730517174,-0.776900,-0.326111
21730548346,-0.782029,-0.330790
21730562300,-0.786877,-0.330219
21730575694,-0.753190,-0.409969
21730710638,-0.754370,-0.384121
21730727282,-0.752061,-0.382609
21730742276,-0.753759,-0.377809
21730755749,-0.758918,-0.372813
21730772260,-0.740607,-0.406219
21730787311,-0.740342,-0.411788
21730800703,-0.739917,-0.417338
21730817257,-0.778752,-0.352861
21730846827,-0.758711,-0.396566
21730877287,-0.739466,-0.439947
21730890699,-0.739082,-0.441179
21730907289,-0.780861,-0.359110
21730922270,-0.766903,-0.399916
21730935708,-0.767778,-0.401206
21730952265,-0.784545,-0.353354
21730967197,-0.767622,-0.404503
21730998272,-0.780463,-0.350963
21731025726,-0.768803,-0.407031
21731070686,-0.768162,-0.412627
21731087256,-0.776307,-0.351992
21731102258,-0.767995,-0.418589
21731115729,-0.768062,-0.420694
21731148371,-0.765343,-0.427622
21731160756,-0.772621,-0.365174
21731177281,-0.767018,-0.372909
21731192278,-0.763091,-0.377525
21731205698,-0.780017,-0.366778
21731222255,-0.802748,-0.346350
21731237281,-0.822185,-0.322806
21731250717,-0.840417,-0.296786
21731267263,-0.859691,-0.269102
21731297206,-0.886289,-0.229015
21731312269,-0.898148,-0.211396
21731327257,-0.909951,-0.197756
21731341149,-0.919996,-0.187697
21731357281,-0.929811,-0.177142
21731372251,-0.938860,-0.164187
21731386079,-0.946502,-0.153628
21731402276,-0.954315,-0.142177
21731417241,-0.957169,-0.137287
21731462269,-0.965281,-0.124450
21731476161,-0.967291,-0.120717
21731492246,-0.969323,-0.118270
21731521176,-0.973007,-0.111830
21731552270,-0.979420,-0.102326
21731566138,-0.982067,-0.098656
21731598326,-0.988041,-0.091687
21731611138,-0.990207,-0.089169
21731627274,-0.992334,-0.085759
21731642284,-0.994361,-0.079895
21731656130,-0.995787,-0.076040
21731672268,-0.998395,-0.074701
21731898316,-1.049673,-0.020766
21731926118,-1.054166,-0.008441
21731942321,-1.057200,-0.003654
21731971088,-1.057548,-0.007018
21731987293,-1.056780,-0.007450
21732002272,-1.056034,-0.009203
21732016108,-1.055401,-0.010683
21732048352,-1.048283,-0.025888
21732060950,-1.046602,-0.031320
21732077273,-1.043916,-0.037721
21732092238,-1.043554,-0.036663
21732105979,-1.040844,-0.037979
21732257235,-1.022567,-0.053394
21732272269,-1.015873,-0.057308
21732285931,-0.918341,-0.200719
21732302249,-1.007341,-0.054285
21732317234,-0.914090,-0.197665
21732348247,-0.995469,-0.048017
21732362215,-0.910173,-0.128206
21732375857,-0.830451,-0.178013
21732392151,-0.994400,0.205213
21732420905,-0.995187,0.342172
21732437229,-0.995340,0.392744
21732465869,-0.997653,0.455882
21732510834,-0.999019,0.509330
21732527252,-0.998598,0.520671
21732542265,-0.931191,0.293378
21732555808,-0.931590,0.304428
21732572232,-0.994710,0.542490
21732587263,-0.932640,0.328633
21732600843,-0.994543,0.558642
21732617251,-0.930810,0.338463
21732646916,-0.926359,0.340081
21732662242,-0.924542,0.344218
21732677224,-0.922916,0.347573
21732690738,-0.922475,0.350990
21732707263,-0.922916,0.352676
21732722266,-0.922812,0.354329
21732735847,-0.921797,0.355590
21732752223,-0.912559,0.293064
21732767266,-0.906920,0.208623
21732798334,-0.891744,0.091129
21732812225,-0.886084,0.049505
21732825787,-0.882327,0.013572
21732842228,-0.877442,-0.022531
21732870680,-0.868870,-0.071742
21732887177,-0.867441,-0.090452
21732915690,-0.864983,-0.114053
21732948360,-0.864161,-0.130266
21732960791,-0.863921,-0.135674
21732977213,-0.862940,-0.141387
21732992192,-0.862415,-0.146367
21733005829,-0.862457,-0.150141
21733022261,-0.862996,-0.153666
21733037226,-0.864749,-0.157469
21733050787,-0.869750,-0.164108
21733067257,-0.875695,-0.173371
21733096923,-0.941823,-0.074294
21733112251,-0.885652,-0.193670
21733127221,-0.887006,-0.200369
21733140843,-0.945869,-0.101264
21733157221,-0.887377,-0.217524
21733172234,-0.887135,-0.226501
21733185862,-0.942531,-0.132626
21733202242,-0.887171,-0.240260
21733217205,-0.888518,-0.245631
21733248315,-0.892721,-0.251801
21733275710,-0.895988,-0.255151
21733292260,-0.899141,-0.253565
21733320747,-0.902235,-0.251247
21733337239,-0.902620,-0.251116
21733352241,-0.902707,-0.250383
21733365712,-0.902751,-0.252698
21733398323,-0.906853,-0.252069
21733410742,-0.908394,-0.251796
21733442247,-0.910984,-0.252889
21733455729,-0.912307,-0.253171
21733487264,-0.911481,-0.264728
21733500745,-0.910664,-0.271479
21733546836,-0.913529,-0.280368
21733562254,-0.904990,-0.263038
21733577211,-0.894638,-0.185396
21733590779,-0.882783,-0.136115
21733607191,-0.874703,-0.070576
21733622215,-0.867775,-0.020890
21733635783,-0.860727,0.004424
21733652189,-0.853919,0.029954
21733667312,-0.847573,0.051251
21733698318,-0.837989,0.082353
21733725761,-0.832708,0.110389
21733757209,-0.834011,0.105233
21733770760,-0.877252,0.184402
21733787244,-0.848781,0.047412
21733802246,-0.856769,0.026005
21733815773,-0.907526,0.116150
21733848292,-0.868625,-0.043346
21733860803,-0.913477,0.028566
21733877207,-0.871738,-0.082780
21733892217,-0.872547,-0.102275
21733905813,-0.872752,-0.117464
21733922249,-0.873379,-0.133005
21733937184,-0.874248,-0.143595
21733950780,-0.925662,-0.063799
21733967207,-0.876696,-0.160042
21733996856,-0.882556,-0.170442
21734012216,-0.887746,-0.178772
21734027210,-0.894656,-0.189207
21734040839,-0.900310,-0.196089
21734057196,-0.954996,-0.102138
21734072200,-0.913117,-0.207435
21734085801,-0.918336,-0.210963
21734102208,-0.922100,-0.218818
21734117206,-0.872384,-0.321694
21734237239,-0.944253,-0.296396
21734252204,-0.949445,-0.297079
21734265810,-1.007227,-0.238195
21734298273,-0.953268,-0.319526
21734310749,-0.953716,-0.323988
21734327211,-0.953684,-0.322826
21734342290,-0.953563,-0.322522
21734355778,-0.953492,-0.322308
21734372205,-0.956042,-0.316103
21734387229,-0.958230,-0.310597
21734400735,-0.958074,-0.309659
21734417189,-0.958195,-0.308616
21734446837,-1.011421,-0.233564
21734462205,-0.958336,-0.306865
21734477230,-0.960111,-0.305929
21734490715,-0.960681,-0.303864
21734507231,-0.961545,-0.303395
21734522171,-0.960993,-0.305335
21734535738,-1.017580,-0.231608
21734552137,-0.958681,-0.300656
21734567131,-0.958619,-0.300004
21734598296,-0.956599,-0.297563
21734625762,-1.016045,-0.223490
21734642211,-0.954330,-0.289085
21734670754,-0.955380,-0.284819
21734687194,-1.019954,-0.204885
21734702212,-0.957339,-0.282434
21734715730,-0.956478,-0.282658
21734748329,-0.954285,-0.282495
21734760800,-0.954341,-0.281657
21734777232,-1.017305,-0.192987
21734792208,-0.958824,-0.278684
21734805762,-0.960528,-0.276904
21734822225,-1.016127,-0.179022
21734837244,-0.954931,-0.275693
21734850762,-0.949305,-0.276591
21734867230,-1.000018,-0.174104
21734896811,-0.931848,-0.274045
21734912190,-0.981756,-0.167209
21734927194,-0.924912,-0.269009
21734940803,-0.922458,-0.266076
21734957198,-0.920061,-0.263644
21734972193,-0.917817,-0.261100
21734985782,-0.916100,-0.258695
21735002208,-0.913775,-0.255005
21735017122,-0.911913,-0.253435
21735048323,-0.909083,-0.251658
21735075808,-0.907306,-0.249698
21735107219,-0.904829,-0.249412
21735120780,-0.903780,-0.248176
21735137190,-0.902061,-0.246650
21735152209,-0.900624,-0.244645
21735165819,-0.899480,-0.243125
21735198302,-0.895967,-0.244491
21735210764,-0.944119,-0.139172
21735227216,-0.894497,-0.244369
21735242223,-0.893599,-0.245492
21735255767,-0.945054,-0.144809
21735272214,-0.890966,-0.245831
21735287190,-0.889248,-0.245849
21735300766,-0.887134,-0.244716
21735317217,-0.878227,-0.245998
21735346843,-0.848850,-0.249604
21735362193,-0.836815,-0.251809
21735377184,-0.826160,-0.251885
21735390771,-0.818452,-0.251765
21735407190,-0.809371,-0.254583
21735422151,-0.801972,-0.258185
21735435781,-0.794492,-0.259946
21735452108,-0.787243,-0.261418
21735467300,-0.781262,-0.261937
21735498222,-0.771938,-0.260981
21735525725,-0.765699,-0.260752
21735557213,-0.759614,-0.261437
21735570733,-0.757216,-0.261716
21735587219,-0.752707,-0.260778
21735602222,-0.741394,-0.252538
21735615744,-0.710120,-0.223700
21735648292,-0.635185,-0.153667
21735660807,-0.567418,-0.088212
21735677213,-0.497356,-0.014354
21735692210,-0.446175,0.033760
21735705750,-0.409858,0.079590
21735722187,-0.378694,0.139044
21735737202,-0.352378,0.193028
21735750766,-0.333415,0.233911
21735767239,-0.312905,0.258149
21735796934,-0.287867,0.286961
21735812181,-0.276730,0.298758
21735827232,-0.267231,0.307179
21735840774,-0.259726,0.313781
21735857189,-0.252432,0.320032
21735872168,-0.246460,0.325963
21735885888,-0.241641,0.330604
21735902165,-0.236840,0.335274
21735917181,-0.231954,0.336578
21735948267,-0.224095,0.341431
21735975857,-0.218747,0.345899
21735992198,-0.216562,0.348946
21736020892,-0.213058,0.352267
21736037174,-0.211341,0.353177
21736052174,-0.209694,0.354450
21736065874,-0.208535,0.354925
21736098244,-0.206846,0.357842
21736110850,-0.206245,0.358875
21736127228,-0.205969,0.360096
21736142218,-0.205208,0.361471
21736155872,-0.204588,0.362330
21736172186,-0.204053,0.363182
21736187210,-0.203477,0.363403
21736200836,-0.202873,0.363523
21736217175,-0.201841,0.364722
21736246886,-0.200149,0.365032
21736262200,-0.199014,0.365825
21736277197,-0.197917,0.366735
21736290729,-0.197015,0.367485
21736307189,-0.195991,0.368221
21736322175,-0.195705,0.366677
21736335783,-0.195416,0.365802
21736352147,-0.194990,0.364458
21736367208,-0.193903,0.364005
21736398221,-0.188072,0.361474
21736425792,-0.143469,0.371459
21736442195,-0.123853,0.375508
21736470781,-0.096628,0.382032
21736487174,-0.084757,0.386126
21736502167,-0.074590,0.387465
21736515758,-0.066683,0.388266
21736548252,-0.051629,0.392051
21736560858,-0.046018,0.393672
21736577196,-0.039962,0.396873
21736592159,0.007771,0.297251
21736605827,-0.030695,0.400518
21736622198,-0.026778,0.401322
21736637192,-0.023657,0.402616
21736650813,-0.020588,0.403764
21736667191,0.025851,0.304970
21736696889,-0.014894,0.412132
21736712190,-0.013866,0.415077
21736727178,-0.013372,0.417008
21736740697,-0.013030,0.418438
21736757182,-0.011960,0.420153
21736772165,-0.010782,0.422009
21736785838,-0.009424,0.422512
21736802165,-0.008135,0.422588
21736817164,-0.006942,0.423023
21736848243,-0.004657,0.423723
21736862159,-0.003568,0.423225
21736875753,-0.003382,0.423713
21736892106,-0.009799,0.415555
21736920798,-0.077666,0.369718
21736937177,-0.130459,0.344438
21736965749,-0.193959,0.312279
21737010818,-0.257161,0.255256
21737042197,-0.288115,0.240808
21737055832,-0.299079,0.234992
21737087186,-0.317743,0.220697
21737100846,-0.324722,0.213981
21737117186,-0.289930,0.108984
21737146836,-0.296113,0.095200
21737162162,-0.299760,0.088689
21737177188,-0.341496,0.188828
21737190714,-0.306778,0.077436
21737207166,-0.310243,0.073854
21737222192,-0.352988,0.182460
21737235714,-0.313612,0.074840
21737252185,-0.318274,0.075395
21737267214,-0.416118,0.169532
21737298221,-0.494686,0.127662
21737312151,-0.580253,0.090958
21737325747,-0.558603,-0.025829
21737342105,-0.702965,0.036956
21737357161,-0.746915,0.014490
21737370755,-0.718305,-0.107190
21737387247,-0.811229,-0.027843
21737415766,-0.795325,-0.162221
21737460793,-0.886338,-0.086347
21737477185,-0.890115,-0.108189
21737492155,-0.892836,-0.124733
21737505802,-0.845456,-0.229866
21737522160,-0.898955,-0.146431
21737537182,-0.903523,-0.151620
21737550791,-0.905314,-0.155855
21737567188,-0.906376,-0.160178
21737596836,-0.962305,-0.075916
21737612158,-0.911247,-0.169197
21737627159,-0.912004,-0.171959
21737640757,-0.912555,-0.174450
21737657133,-0.913527,-0.177075
21737672181,-0.914183,-0.179588
21737685723,-0.914473,-0.181548
21737702197,-0.915621,-0.183966
21737717122,-0.916504,-0.185931
21737748195,-0.917001,-0.188190
21737762187,-0.916915,-0.189607
21737775633,-0.978598,-0.083284
21737792153,-0.850098,-0.304191
21737807082,-0.903124,-0.200930
21737820726,-0.829242,-0.309404
21737837146,-0.875830,-0.205839
21737852150,-0.862983,-0.208314
21737865723,-0.852858,-0.210658
21737910724,-0.772192,-0.320574
21737927172,-0.765235,-0.322322
21737955677,-0.756047,-0.324950
21737987183,-0.802497,-0.220786
21738000676,-0.798887,-0.222264
21738017184,-0.796963,-0.219798
21738046809,-0.741068,-0.322970
21738062164,-0.741989,-0.323449
21738077155,-0.744458,-0.325498
21738090719,-0.745814,-0.327193
21738107168,-0.747368,-0.328629
21738122151,-0.748946,-0.330215
21738135702,-0.749665,-0.329667
21738152130,-0.750921,-0.328687
21738167180,-0.752968,-0.329379
21738198280,-0.756883,-0.330402
21738212139,-0.758813,-0.330293
21738225734,-0.760849,-0.330270
21738242141,-0.763011,-0.330116
21738257136,-0.764794,-0.330108
21738270765,-0.765261,-0.328641
21738287139,-0.765622,-0.326511
21738302089,-0.765995,-0.324664
21738315799,-0.768468,-0.325502
21738360790,-0.821331,-0.194681
21738377133,-0.826247,-0.200493
21738405741,-0.856301,-0.193230
21738422146,-0.873131,-0.189866
21738437166,-0.882926,-0.191288
21738450779,-0.891696,-0.187410
21738467192,-0.902092,-0.184725
21738496842,-0.913659,-0.185782
21738512153,-0.918973,-0.185955
21738527155,-0.924088,-0.185740
21738540794,-0.927464,-0.185836
21738557129,-0.930478,-0.187774
21738572163,-0.934558,-0.187772
21738585766,-0.889102,-0.309508
21738602176,-0.938292,-0.191098
21738617129,-0.938443,-0.196262
21738648214,-0.939988,-0.195948
21738662163,-0.939705,-0.199034
21738692136,-0.941647,-0.197996
21738707173,-0.941580,-0.199533
21738720647,-0.941415,-0.200653
21738737136,-0.940717,-0.203984
21738752086,-0.935992,-0.210871
21738765708,-0.923187,-0.207110
21738810706,-0.733716,-0.137871
21738827140,-0.585139,-0.079159
21738855701,-0.374931,0.020822
21738872154,-0.299271,0.064429
21738887158,-0.247216,0.095644
21738900742,-0.208323,0.115910
21738917160,-0.171584,0.133094
21738946755,-0.127850,0.158260
21738962164,-0.110097,0.171128
21738977119,-0.096452,0.182174
21738990688,-0.086489,0.191272
21739007156,-0.074619,0.202046
21739022158,-0.064498,0.210997
21739035662,-0.038367,0.223319
21739052129,0.009490,0.248869
21739067161,0.057687,0.285415
21739098154,0.122061,0.335155
21739112156,0.141349,0.344093
21739125698,0.158717,0.351746
21739142164,0.176111,0.358646
21739170702,0.198211,0.365913
21739187155,0.208356,0.365415
21739202073,0.231423,0.235320
21739427148,0.013528,0.228406
21739440745,0.006356,0.220393
21739457140,0.003222,0.213132
21739472136,0.002340,0.212288
21739485702,0.001388,0.211425
21739502147,-0.000245,0.213231
21739517160,-0.001142,0.219234
21739548252,-0.002906,0.230644
21739562153,-0.003969,0.236064
21739575737,-0.005302,0.241222
21739607118,0.001102,0.246429
21739800811,0.571536,0.180379
21739817129,0.511150,0.423230
21740372101,-0.721308,0.236429
21740385746,-0.724397,0.219941
21740402133,-0.630689,0.264289
21740417137,-0.609855,0.237206
21740448222,-0.645738,0.129458
21740462050,-0.619737,0.104708
21740475578,-0.588881,0.081702
21740492101,-0.556621,0.060171
21740507174,-0.531962,0.044242
21740520606,-0.514972,0.036627
21740537007,-0.498315,0.031888
21740565597,-0.475747,0.026082
21740610617,-0.452512,0.022693
21740627127,-0.448689,0.025140
21740642173,-0.444749,0.028522
21740655607,-0.447478,-0.051807
21740672099,-0.545832,0.122236
21740687144,-0.606033,0.166094
21740700620,-0.613039,0.073538
21740717129,-0.685313,0.216048
21740746817,-0.695356,0.130340
21740762128,-0.713299,0.140622
21740777007,-0.769751,0.279662
21740790687,-0.783879,0.289003
21740807131,-0.748741,0.153686
21740835704,-0.813944,0.307711
21740852098,-0.822434,0.314762
21740867159,-0.772610,0.160084
21740898173,-0.842493,0.335577
21740912088,-0.847807,0.342067
21740925803,-0.786181,0.172338
21740942096,-0.860729,0.376970
21740957111,-0.880107,0.481854
21740970670,-0.895216,0.557509
21740987048,-0.910353,0.629399
21741015713,-0.991283,0.912176
21741060615,-0.929108,0.704144
21741092093,-0.931455,0.720296
21741105611,-0.932010,0.731006
21741122100,-0.868953,0.558948
21741137094,-0.932486,0.739143
21741150660,-0.870952,0.572639
21741317143,-0.953138,0.735513
21741348253,-0.898274,0.599313
21741362100,-0.952293,0.746189
21741375657,-0.950807,0.746747
21741407099,-0.947889,0.747625
21741420607,-0.946809,0.745834
21741465626,-0.853321,0.589911
21741510618,-0.554504,0.121469
21741527109,-0.477797,0.027989
21741542124,-0.426655,-0.043381
21741555611,-0.386599,-0.090844
21741572086,-0.348867,-0.132526
21741587151,-0.320153,-0.156540
21741600619,-0.300181,-0.172411
21741617112,-0.281938,-0.185368
21741646813,-0.259151,-0.189763
21741662087,-0.248225,-0.196477
21741677080,-0.241698,-0.192685
21741690686,-0.235923,-0.191990
21741707122,-0.229618,-0.190399
21741722125,-0.224026,-0.191087
21741735682,-0.219375,-0.192548
21741752093,-0.215492,-0.194242
21741767125,-0.212707,-0.196311
21741798141,-0.207562,-0.202641
21741812080,-0.232189,-0.311068
21741825786,-0.252688,-0.396248
21741842087,-0.274345,-0.475078
21741857079,-0.291923,-0.528352
21741870769,-0.307924,-0.566958
21741887049,-0.324856,-0.604203
21741915743,-0.349231,-0.655548
21741960816,-0.375833,-0.695743
21741977100,-0.386386,-0.703364
21741992103,-0.401021,-0.698629
21742005792,-0.427333,-0.667552
21742022127,-0.468730,-0.586702
21742037105,-0.521301,-0.457556
21742050762,-0.559561,-0.364808
21742067113,-0.598716,-0.277560
21742096797,-0.647167,-0.177918
21742112105,-0.667537,-0.136490
21742127076,-0.684178,-0.104219
21742140733,-0.696438,-0.081323
21742157108,-0.708364,-0.061577
21742172084,-0.717282,-0.050296
21742185695,-0.724133,-0.042659
21742202138,-0.731534,-0.033251
21742217100,-0.742827,-0.015814
21742248145,-0.791035,0.072329
21742262040,-0.816579,0.120959
21742275622,-0.769002,0.003060
21742292084,-0.789419,0.034377
21742320662,-0.811221,0.069436
21742352120,-0.954788,0.354626
21742365622,-0.828297,0.094577
21742398177,-0.909213,0.244921
21742410578,-0.841232,0.109270
21742472088,-0.998398,0.406712
21742487128,-0.926081,0.279891
21742517112,-0.937295,0.323883
21742546708,-0.879272,0.301270
21742562104,-0.955030,0.429346
21742577091,-0.959140,0.481469
21742590695,-0.894003,0.427939
21742607110,-0.961485,0.539505
21742622094,-0.960880,0.552830
21742635643,-0.895524,0.455785
21742652064,-0.959451,0.572020
21742667085,-0.959284,0.582255
21742698105,-0.959577,0.602316
21742725549,-0.893574,0.477346
21742742112,-0.959420,0.619405
21742770503,-0.894471,0.511081
21742802069,-0.962422,0.727889
21742815525,-0.897359,0.635771
21742848178,-0.966999,0.781225
21742860579,-0.904497,0.691024
21742877094,-0.905548,0.701665
21742892073,-0.972394,0.828650
21742905547,-0.907229,0.719298
21742922101,-0.908848,0.730981
21742937094,-0.977491,0.860454
21742950526,-0.912241,0.743253
21742967084,-0.914221,0.755311
21742996608,-0.916608,0.772308
21743012055,-0.918409,0.774089
21743027122,-0.984487,0.898920
21743040509,-0.983533,0.899763
21743057060,-1.040110,1.018914
21743220543,-0.839257,0.131181
21743237092,-0.906791,0.256202
21743252102,-0.897724,0.223312
21743265596,-0.818135,0.044583
21743298152,-0.876310,0.163866
21743310559,-0.806754,0.007685
21743327086,-0.870706,0.142668
21743342108,-0.869544,0.132764
21743355558,-0.869318,0.125229
21743372095,-0.871969,0.070571
21743387087,-0.875390,0.020080
21743400544,-0.935735,0.117403
21743417045,-0.881721,-0.045960
21743446624,-0.884848,-0.092792
21743462116,-0.890297,-0.105611
21743477052,-0.894458,-0.114319
21743490538,-0.898538,-0.121645
21743507070,-0.902114,-0.127796
21743522061,-0.903113,-0.139523
21743535486,-0.904910,-0.144088
21743552075,-0.904237,-0.144683
21743567065,-0.903301,-0.147928
21743598158,-0.907123,-0.164017
21743612055,-0.909522,-0.175952
21743625588,-0.912104,-0.188152
21743641967,-0.914736,-0.202134
21743670580,-0.859385,-0.339571
21743687052,-0.919107,-0.227006
21743715584,-0.922864,-0.232979
21743748172,-0.924966,-0.240392
21743760588,-0.984911,-0.127365
21743777074,-0.925936,-0.244677
21743792057,-0.926511,-0.249238
21743805550,-0.986143,-0.136360
21743822085,-0.929007,-0.253774
21743837074,-0.929707,-0.256521
21743850557,-0.989829,-0.144903
21743867053,-0.929586,-0.260425
21743896605,-0.926940,-0.259671
21743912046,-0.926250,-0.258509
21743927060,-0.925530,-0.257199
21743940534,-0.925682,-0.258820
21743957084,-0.924322,-0.261518
21743971996,-0.923352,-0.263360
21743985536,-0.922997,-0.264538
21744001964,-0.923431,-0.266412
21744016994,-0.923308,-0.267828
21744048127,-0.921450,-0.279395
21744075552,-0.851358,-0.465842
21744152081,-0.803813,-0.869816
21744198172,-0.762480,-1.461650
21744917065,-0.321016,-1.295596
21744948105,-0.341990,-0.734245
21744975591,-0.366944,-0.410738
21744992043,-0.378660,-0.317538
21745020645,-0.399207,-0.209109
21745037080,-0.408518,-0.171112
21745052026,-0.414869,-0.143952
21745065633,-0.420813,-0.127671
21745098132,-0.433029,-0.107510
21745110649,-0.438152,-0.101396
21745127055,-0.444228,-0.098700
21745142061,-0.451708,-0.133486
21745155620,-0.460100,-0.293116
21745172034,-0.468221,-0.648391
21745187059,-0.440580,-1.164223
21745290561,-0.552824,-1.408294
21745696587,-0.685923,-0.463581
21745727022,-0.661459,-0.311500
